1	30	2.647514522075653	0.16015625
2	30	2.5005900263786316	0.19140625
3	30	2.1421136260032654	0.22265625
4	30	2.0413289964199066	0.21875
5	30	2.0668549835681915	0.2578125
6	30	2.0877305567264557	0.30078125
7	30	2.038938045501709	0.28515625
8	30	2.0499298572540283	0.28515625
9	30	1.9121657311916351	0.27734375
10	30	2.1486400961875916	0.25
11	30	1.9889749884605408	0.31640625
12	30	1.8105570077896118	0.375
13	30	1.9860932230949402	0.3515625
14	30	1.8490793108940125	0.34375
15	30	1.7267001271247864	0.43359375
16	30	1.9052425920963287	0.3671875
17	30	1.9735278189182281	0.36328125
18	30	1.8280329704284668	0.30078125
19	30	1.792929619550705	0.34765625
20	30	1.7179336249828339	0.37109375
21	30	1.686692237854004	0.421875
22	30	1.783845067024231	0.3671875
23	30	1.607375830411911	0.3984375
24	30	1.6629224717617035	0.44140625
25	30	1.7234127819538116	0.40625
26	30	1.7861535251140594	0.37109375
27	30	1.7255841493606567	0.3671875
28	30	1.9335395693778992	0.37109375
29	30	1.6802346408367157	0.4453125
30	30	1.6070702970027924	0.44921875
31	30	1.6669969856739044	0.4296875
32	30	1.4521278738975525	0.4765625
33	30	1.7204164862632751	0.37265625
34	30	1.862669050693512	0.4453125
35	30	1.5919531881809235	0.4453125
36	30	1.4339002966880798	0.50390625
37	30	1.5870980322360992	0.43359375
38	30	1.5129035413265228	0.51171875
39	30	1.555041253566742	0.44140625
40	30	1.4874344170093536	0.46484375
41	30	1.5562637746334076	0.48046875
42	30	1.351131796836853	0.5625
43	30	1.504723846912384	0.49609375
44	30	1.5433083474636078	0.48828125
45	30	1.4266650080680847	0.515625
46	30	1.5162822902202606	0.515625
47	30	1.378550499677658	0.51171875
48	30	1.5470622181892395	0.51171875
49	30	1.2357240319252014	0.5625
50	30	1.365333542227745	0.56640625
51	30	1.5435872673988342	0.47265625
52	30	1.217774584889412	0.61328125
53	30	1.2791919708251953	0.5703125
54	30	1.3289840519428253	0.5390625
55	30	1.3600523471832275	0.53515625
56	30	1.403405785560608	0.53515625
57	30	1.1594057530164719	0.6015625
58	30	1.2953092157840729	0.6015625
59	30	1.44288969039917	0.5078125
60	30	1.099040761590004	0.640625
61	30	1.457570731639862	0.5390625
62	30	1.1262451857328415	0.61328125
63	30	1.4058821201324463	0.6015625
64	30	1.1187240183353424	0.609375
65	30	1.103373497724533	0.60546875
66	30	1.251680240035057	0.62890625
67	30	1.0731196850538254	0.66015625
68	30	1.1688512861728668	0.57421875
69	30	0.9359909147024155	0.65625
70	30	1.0986683368682861	0.62890625
71	30	1.061915561556816	0.6484375
72	30	1.1432755142450333	0.65625
73	30	0.9441151767969131	0.73046875
74	30	1.2013554126024246	0.60546875
75	30	1.0568664073944092	0.6328125
76	30	1.056745931506157	0.67578125
77	30	1.145050436258316	0.6328125
78	30	1.1458818912506104	0.5859375
79	30	1.1076496839523315	0.64453125
80	30	0.882524773478508	0.69140625
81	30	1.112276166677475	0.65234375
82	30	0.8794704526662827	0.72265625
83	30	0.9103110581636429	0.68359375
84	30	1.0793794244527817	0.68359375
85	30	1.0597998648881912	0.69921875
86	30	1.0273689180612564	0.68359375
87	30	0.8478496670722961	0.7109375
88	30	0.8646607100963593	0.6875
89	30	0.6472677141427994	0.7890625
90	30	1.0904200673103333	0.64453125
91	30	0.7714137062430382	0.7734375
92	30	1.0629209578037262	0.69140625
93	30	0.9415017366409302	0.7109375
94	30	0.7840730100870132	0.74609375
95	30	0.8779777139425278	0.703125
96	30	0.8756803721189499	0.72265625
97	30	0.8269708007574081	0.7578125
98	30	1.0298388302326202	0.7421875
99	30	0.7537958696484566	0.734375
100	30	0.8785431236028671	0.72265625
101	30	0.6192828491330147	0.7890625
